14.1668 0 -0
14.1726 0 -0
14.1785 0 -0
14.1843 0 -0
14.1902 0 -0
14.1961 0 -0
14.2019 0 -0
14.2078 0 -0
14.2136 0 -0
14.2195 0 -0
14.2254 0 -0
14.2312 0 -0
14.2371 0 -0
14.2429 0 0
14.2488 0 0
14.2547 0 0
14.2605 0 0
14.2664 0 0
14.2723 0 0
14.2781 0 0
14.284 0 0
14.2898 0 0
14.2957 0 0
14.3016 0 0
14.3074 0 0
14.3133 0 0
14.3191 0 0
14.325 0 0
14.3309 0 0
14.3367 0 0
14.3426 0 0
14.3484 -0 0
14.3543 -0 0
14.3602 -0 0
14.366 -0 0
14.3719 -0 0
14.3777 -0 0
14.3836 -0 0
14.3895 -0 0
14.3953 -0 0
14.4012 -0 0
14.407 -0 0
14.4129 -0 0
14.4188 -0 0
14.4246 -0 0
14.4305 -0 0
14.4363 -0 0
14.4422 -0 0
14.4481 -0 0
14.4539 -0 -0
14.4598 -0 -0
14.4656 -0 -0
14.4715 -0 -0
14.4774 -0 -0
14.4832 -0 -0
14.4891 -0 -0
14.4949 -0 -0
14.5008 -0 -0
14.5067 -0 -0
14.5125 -0 -0
14.5184 -0 -0
14.5242 -0 -0
14.5301 -0 -0
14.536 -0 -0
14.5418 -0 -0
14.5477 -0 -0
14.5535 -0 -0
14.5594 0 -0
14.5653 0 -0
14.5711 0 -0
14.577 0 -0
14.5828 0 -0
14.5887 0 -0
14.5946 0 -0
14.6004 0 -0
14.6063 0 -0
14.6121 0 -0
14.618 0 -0
14.6239 0 -0
14.6297 0 -0
14.6356 0 -0
14.6414 0 -0
14.6473 0 -0
14.6532 0 -0
14.659 0 -0
14.6649 0 0
14.6707 0 0
14.6766 0 0
14.6825 0 0
14.6883 0 0
14.6942 0 0
14.7 0 0
14.7059 0 0
14.7118 0 0
14.7176 0 0
14.7235 0 0
14.7293 0 0
14.7352 0 0
14.7411 0 0
14.7469 0 0
14.7528 0 0
14.7586 0 0
14.7645 0 0
14.7704 -0 0
14.7762 -0 0
14.7821 -0 0
14.7879 -0 0
14.7938 -0 0
14.7997 -0 0
14.8055 -0 0
14.8114 -0 0
14.8172 -0 0
14.8231 -0 0
14.829 -0 0
14.8348 -0 0
14.8407 -0 0
14.8465 -0 0
14.8524 -0 0
14.8583 -0 0
14.8641 -0 0
14.87 -0 0
14.8758 -0 -0
14.8817 -0 -0
14.8876 -0 -0
14.8934 -0 -0
14.8993 -0 -0
14.9051 -0 -0
14.911 -0 -0
14.9169 -0 -0
14.9227 -0 -0
14.9286 -0 -0
14.9344 -0 -0
14.9403 -0 -0
14.9462 -0 -0
14.952 -0 -0
14.9579 -0 -0
14.9637 -0 -0
14.9696 -0 -0
14.9755 0 -0
14.9813 0 -0
14.9872 0 -0
14.993 0 -0
14.9989 0 -0
15.0048 0 -0
15.0106 0 -0
15.0165 0 -0
15.0223 0 -0
15.0282 0 -0
15.0341 0 -0
15.0399 0 -0
15.0458 0 -0
15.0516 0 -0
15.0575 0 -0
15.0634 0 -0
15.0692 0 -0
15.0751 0 -0
15.0809 0 0
15.0868 0 0
15.0927 0 0
15.0985 0 0
15.1044 0 0
15.1102 0 0
15.1161 0 0
15.122 0 0
15.1278 0 0
15.1337 0 0
15.1395 0 0
15.1454 0 0
15.1513 0 0
15.1571 0 0
15.163 0 0
15.1688 0 0
15.1747 0 0
15.1806 0 0
15.1864 -0 0
15.1923 -0 0
15.1981 -0 0
15.204 -0 0
15.2099 -0 0
15.2157 -0 0
15.2216 -0 0
15.2274 -0 0
15.2333 -0 0
15.2392 -0 0
15.245 -0 0
15.2509 -0 0
15.2567 -0 0
15.2626 -0 0
15.2685 -0 0
15.2743 -0 0
15.2802 -0 0
15.286 -0 0
15.2919 -0 -0
15.2978 -0 -0
15.3036 -0 -0
15.3095 -0 -0
15.3153 -0 -0
15.3212 -0 -0
15.3271 -0 -0
15.3329 -0 -0
15.3388 -0 -0
15.3446 -0 -0
15.3505 -0 -0
15.3564 -0 -0
15.3622 -0 -0
15.3681 -0 -0
15.3739 -0 -0
15.3798 -0 -0
15.3857 -0 -0
15.3915 -0 -0
15.3974 0 -0
15.4032 0 -0
15.4091 0 -0
15.415 0 -0
15.4208 0 -0
15.4267 0 -0
15.4325 0 -0
15.4384 0 -0
15.4443 0 -0
15.4501 0 -0
15.456 0 -0
15.4618 0 -0
15.4677 0 -0
15.4736 0 -0
15.4794 0 -0
15.4853 0 -0
15.4911 0 -0
15.497 0 -0
15.5029 0 0
15.5087 0 0
15.5146 0 0
15.5204 0 0
15.5263 0 0
15.5322 0 0
15.538 0 0
15.5439 0 0
15.5497 0 0
15.5556 0 0
15.5615 0 0
15.5673 0 0
15.5732 0 0
15.5791 0 0
15.5849 0 0
15.5908 0 0
15.5966 0 0
15.6025 0 0
15.6084 -0 0
15.6142 -0 0
15.6201 -0 0
15.6259 -0 0
15.6318 -0 0
15.6377 -0 0
15.6435 -0 0
15.6494 -0 0
15.6552 -0 0
15.6611 -0 0
15.667 -0 0
15.6728 -0 0
15.6787 -0 0
15.6845 -0 0
15.6904 -0 0
15.6963 -0 0
15.7021 -0 0
15.708 -0 -0
15.7138 -0 -0
15.7197 -0 -0
15.7256 -0 -0
15.7314 -0 -0
15.7373 -0 -0
15.7431 -0 -0
15.749 -0 -0
15.7549 -0 -0
15.7607 -0 -0
15.7666 -0 -0
15.7724 -0 -0
15.7783 -0 -0
15.7842 -0 -0
15.79 -0 -0
15.7959 -0 -0
15.8017 -0 -0
15.8076 -0 -0
15.8135 0 -0
15.8193 0 -0
15.8252 0 -0
15.831 0 -0
15.8369 0 -0
15.8428 0 -0
15.8486 0 -0
15.8545 0 -0
15.8603 0 -0
15.8662 0 -0
15.8721 0 -0
15.8779 0 -0
15.8838 0 -0
15.8896 0 -0
15.8955 0 -0
15.9014 0 -0
15.9072 0 -0
15.9131 0 -0
15.9189 0 0
15.9248 0 0
15.9307 0 0
15.9365 0 0
15.9424 0 0
15.9482 0 0
15.9541 0 0
15.96 0 0
15.9658 0 0
15.9717 0 0
15.9775 0 0
15.9834 0 0
15.9893 0 0
15.9951 0 0
16.001 0 0
16.0068 0 0
16.0127 0 0
16.0186 0 0
16.0244 -0 0
16.0303 -0 0
16.0361 -0 0
16.042 -0 0
16.0479 -0 0
16.0537 -0 0
16.0596 -0 0
16.0654 -0 0
16.0713 -0 0
16.0772 -0 0
16.083 -0 0
16.0889 -0 0
16.0947 -0 0
16.1006 -0 0
16.1065 -0 0
16.1123 -0 0
16.1182 -0 0
16.124 -0 0
16.1299 -0 -0
16.1358 -0 -0
16.1416 -0 -0
16.1475 -0 -0
16.1533 -0 -0
16.1592 -0 -0
16.1651 -0 -0
16.1709 -0 -0
16.1768 -0 -0
16.1826 -0 -0
16.1885 -0 -0
16.1944 -0 -0
16.2002 -0 -0
16.2061 -0 -0
16.2119 -0 -0
16.2178 -0 -0
16.2237 -0 -0
16.2295 -0 -0
16.2354 0 -0
16.2412 0 -0
16.2471 0 -0
16.253 0 -0
16.2588 0 -0
16.2647 0 -0
16.2705 0 -0
16.2764 0 -0
16.2823 0 -0
16.2881 0 -0
16.294 0 -0
16.2998 0 -0
16.3057 0 -0
16.3116 0 -0
16.3174 0 -0
16.3233 0 -0
16.3291 0 -0
16.335 0 -0
16.3409 0 0
16.3467 0 0
16.3526 0 0
16.3584 0 0
16.3643 0 0
16.3702 0 0
16.376 0 0
16.3819 0 0
16.3877 0 0
16.3936 0 0
16.3995 0 0
16.4053 0 0
16.4112 0 0
16.417 0 0
16.4229 0 0
16.4288 0 0
16.4346 0 0
16.4405 0 0
16.4463 -0 0
16.4522 -0 0
16.4581 -0 0
16.4639 -0 0
16.4698 -0 0
16.4756 -0 0
16.4815 -0 0
16.4874 -0 0
16.4932 -0 0
16.4991 -0 0
16.5049 -0 0
16.5108 -0 0
16.5167 -0 0
16.5225 -0 0
16.5284 -0 0
16.5342 -0 0
16.5401 -0 0
16.546 -0 -0
16.5518 -0 -0
16.5577 -0 -0
16.5635 -0 -0
16.5694 -0 -0
16.5753 -0 -0
16.5811 -0 -0
16.587 -0 -0
16.5928 -0 -0
16.5987 -0 -0
16.6046 -0 -0
16.6104 -0 -0
16.6163 -0 -0
16.6221 -0 -0
16.628 -0 -0
16.6339 -0 -0
16.6397 -0 -0
16.6456 -0 -0
16.6514 0 -0
16.6573 0 -0
16.6632 0 -0
16.669 0 -0
16.6749 0 -0
16.6807 0 -0
16.6866 0 -0
16.6925 0 -0
16.6983 0 -0
16.7042 0 -0
16.71 0 -0
16.7159 0 -0
16.7218 0 -0
16.7276 0 -0
16.7335 0 -0
16.7393 0 -0
16.7452 0 -0
16.7511 0 -0
16.7569 0 0
16.7628 0 0
16.7686 0 0
16.7745 0 0
16.7804 0 0
16.7862 0 0
16.7921 0 0
16.7979 0 0
16.8038 0 0
16.8097 0 0
16.8155 0 0
16.8214 0 0
16.8272 0 0
16.8331 0 0
16.839 0 0
16.8448 0 0
16.8507 0 0
16.8565 0 0
16.8624 -0 0
16.8683 -0 0
16.8741 -0 0
16.88 -0 0
16.8859 -0 0
16.8917 -0 0
16.8976 -0 0
16.9034 -0 0
16.9093 -0 0
16.9152 -0 0
16.921 -0 0
16.9269 -0 0
16.9327 -0 0
16.9386 -0 0
16.9445 -0 0
16.9503 -0 0
16.9562 -0 0
16.962 -0 0
16.9679 -0 -0
16.9738 -0 -0
16.9796 -0 -0
16.9855 -0 -0
16.9913 -0 -0
16.9972 -0 -0
17.0031 -0 -0
17.0089 -0 -0
17.0148 -0 -0
17.0206 -0 -0
17.0265 -0 -0
17.0324 -0 -0
17.0382 -0 -0
17.0441 -0 -0
17.0499 -0 -0
17.0558 -0 -0
17.0617 -0 -0
17.0675 -0 -0
17.0734 0 -0
17.0792 0 -0
17.0851 0 -0
17.091 0 -0
17.0968 0 -0
17.1027 0 -0
17.1085 0 -0
17.1144 0 -0
17.1203 0 -0
17.1261 0 -0
17.132 0 -0
17.1378 0 -0
17.1437 0 -0
17.1496 0 -0
17.1554 0 -0
17.1613 0 -0
17.1671 0 -0
17.173 0 -0
17.1789 0 0
17.1847 0 0
17.1906 0 0
17.1964 0 0
17.2023 0 0
17.2082 0 0
17.214 0 0
17.2199 0 0
17.2257 0 0
17.2316 0 0
17.2375 0 0
17.2433 0 0
17.2492 0 0
17.255 0 0
17.2609 0 0
17.2668 0 0
17.2726 0 0
17.2785 0 0
17.2843 -0 0
17.2902 -0 0
17.2961 -0 0
17.3019 -0 0
17.3078 -0 0
17.3136 -0 0
17.3195 -0 0
17.3254 -0 0
17.3312 -0 0
17.3371 -0 0
17.3429 -0 0
17.3488 -0 0
17.3547 -0 0
17.3605 -0 0
17.3664 -0 0
17.3722 -0 0
17.3781 -0 0
17.384 -0 -0
17.3898 -0 -0
17.3957 -0 -0
17.4015 -0 -0
17.4074 -0 -0
17.4133 -0 -0
17.4191 -0 -0
17.425 -0 -0
17.4308 -0 -0
17.4367 -0 -0
17.4426 -0 -0
17.4484 -0 -0
17.4543 -0 -0
17.4601 -0 -0
17.466 -0 -0
17.4719 -0 -0
17.4777 -0 -0
17.4836 -0 -0
17.4894 0 -0
17.4953 0 -0
17.5012 0 -0
17.507 0 -0
17.5129 0 -0
17.5187 0 -0
17.5246 0 -0
17.5305 0 -0
17.5363 0 -0
17.5422 0 -0
17.548 0 -0
17.5539 0 -0
17.5598 0 -0
17.5656 0 -0
17.5715 0 -0
17.5773 0 -0
17.5832 0 -0
17.5891 0 -0
17.5949 0 0
17.6008 0 0
17.6066 0 0
17.6125 0 0
17.6184 0 0
17.6242 0 0
17.6301 0 0
17.6359 0 0
17.6418 0 0
17.6477 0 0
17.6535 0 0
17.6594 0 0
17.6652 0 0
17.6711 0 0
17.677 0 0
17.6828 0 0
17.6887 0 0
17.6945 0 0
17.7004 -0 0
17.7063 -0 0
17.7121 -0 0
17.718 -0 0
17.7238 -0 0
17.7297 -0 0
17.7356 -0 0
17.7414 -0 0
17.7473 -0 0
17.7531 -0 0
17.759 -0 0
17.7649 -0 0
17.7707 -0 0
17.7766 -0 0
17.7824 -0 0
17.7883 -0 0
17.7942 -0 0
17.8 -0 0
17.8059 -0 -0
17.8117 -0 -0
17.8176 -0 -0
17.8235 -0 -0
17.8293 -0 -0
17.8352 -0 -0
17.841 -0 -0
17.8469 -0 -0
17.8528 -0 -0
17.8586 -0 -0
17.8645 -0 -0
17.8703 -0 -0
17.8762 -0 -0
17.8821 -0 -0
17.8879 -0 -0
17.8938 -0 -0
17.8996 -0 -0
17.9055 -0 -0
17.9114 0 -0
17.9172 0 -0
17.9231 0 -0
17.9289 0 -0
17.9348 0 -0
17.9407 0 -0
17.9465 0 -0
17.9524 0 -0
17.9582 0 -0
17.9641 0 -0
17.97 0 -0
17.9758 0 -0
17.9817 0 -0
17.9875 0 -0
17.9934 0 -0
17.9993 0 -0
18.0051 0 -0
18.011 0 -0
18.0168 0 0
18.0227 0 0
18.0286 0 0
18.0344 0 0
18.0403 0 0
18.0461 0 0
18.052 0 0
18.0579 0 0
18.0637 0 0
18.0696 0 0
18.0754 0 0
18.0813 0 0
18.0872 0 0
18.093 0 0
18.0989 0 0
18.1047 0 0
18.1106 0 0
18.1165 0 0
18.1223 -0 0
18.1282 -0 0
18.134 -0 0
18.1399 -0 0
18.1458 -0 0
18.1516 -0 0
18.1575 -0 0
18.1634 -0 0
18.1692 -0 0
18.1751 -0 0
18.1809 -0 0
18.1868 -0 0
18.1927 -0 0
18.1985 -0 0
18.2044 -0 0
18.2102 -0 0
18.2161 -0 0
18.222 -0 -0
18.2278 -0 -0
18.2337 -0 -0
18.2395 -0 -0
18.2454 -0 -0
18.2513 -0 -0
18.2571 -0 -0
18.263 -0 -0
18.2688 -0 -0
18.2747 -0 -0
18.2806 -0 -0
18.2864 -0 -0
18.2923 -0 -0
18.2981 -0 -0
18.304 -0 -0
18.3099 -0 -0
18.3157 -0 -0
18.3216 -0 -0
18.3274 0 -0
18.3333 0 -0
18.3392 0 -0
18.345 0 -0
18.3509 0 -0
18.3567 0 -0
18.3626 0 -0
18.3685 0 -0
18.3743 0 -0
18.3802 0 -0
18.386 0 -0
18.3919 0 -0
18.3978 0 -0
18.4036 0 -0
18.4095 0 -0
18.4153 0 -0
18.4212 0 -0
18.4271 0 -0
18.4329 0 0
18.4388 0 0
18.4446 0 0
18.4505 0 0
18.4564 0 0
18.4622 0 0
18.4681 0 0
18.4739 0 0
18.4798 0 0
18.4857 0 0
18.4915 0 0
18.4974 0 0
18.5032 0 0
18.5091 0 0
18.515 0 0
18.5208 0 0
18.5267 0 0
18.5325 0 0
18.5384 -0 0
18.5443 -0 0
18.5501 -0 0
18.556 -0 0
18.5618 -0 0
18.5677 -0 0
18.5736 -0 0
18.5794 -0 0
18.5853 -0 0
18.5911 -0 0
18.597 -0 0
18.6029 -0 0
18.6087 -0 0
18.6146 -0 0
18.6204 -0 0
18.6263 -0 0
18.6322 -0 0
18.638 -0 0
18.6439 -0 -0
18.6497 -0 -0
18.6556 -0 -0
18.6615 -0 -0
18.6673 -0 -0
18.6732 -0 -0
18.679 -0 -0
18.6849 -0 -0
18.6908 -0 -0
18.6966 -0 -0
18.7025 -0 -0
18.7083 -0 -0
18.7142 -0 -0
18.7201 -0 -0
18.7259 -0 -0
18.7318 -0 -0
18.7376 -0 -0
18.7435 -0 -0
18.7494 0 -0
18.7552 0 -0
18.7611 0 -0
18.7669 0 -0
18.7728 0 -0
18.7787 0 -0
18.7845 0 -0
18.7904 0 -0
18.7962 0 -0
18.8021 0 -0
18.808 0 -0
18.8138 0 -0
18.8197 0 -0
18.8255 0 -0
18.8314 0 -0
18.8373 0 -0
18.8431 0 -0
18.849 0 -0
18.8548 0 0
18.8607 0 0
18.8666 0 0
18.8724 0 0
18.8783 0 0
18.8841 0 0
18.89 0 0
18.8959 0 0
18.9017 0 0
18.9076 0 0
18.9134 0 0
18.9193 0 0
18.9252 0 0
18.931 0 0
18.9369 0 0
18.9427 0 0
18.9486 0 0
18.9545 -0 0
18.9603 -0 0
18.9662 -0 0
18.972 -0 0
18.9779 -0 0
18.9838 -0 0
18.9896 -0 0
18.9955 -0 0
19.0013 -0 0
19.0072 -0 0
19.0131 -0 0
19.0189 -0 0
19.0248 -0 0
19.0306 -0 0
19.0365 -0 0
19.0424 -0 0
19.0482 -0 0
19.0541 -0 0
19.0599 -0 -0
19.0658 -0 -0
19.0717 -0 -0
19.0775 -0 -0
19.0834 -0 -0
19.0892 -0 -0
19.0951 -0 -0
19.101 -0 -0
19.1068 -0 -0
19.1127 -0 -0
19.1185 -0 -0
19.1244 -0 -0
19.1303 -0 -0
19.1361 -0 -0
19.142 -0 -0
19.1478 -0 -0
19.1537 -0 -0
19.1596 -0 -0
19.1654 0 -0
19.1713 0 -0
19.1771 0 -0
19.183 0 -0
19.1889 0 -0
19.1947 0 -0
19.2006 0 -0
19.2064 0 -0
19.2123 0 -0
19.2182 0 -0
19.224 0 -0
19.2299 0 -0
19.2357 0 -0
19.2416 0 -0
19.2475 0 -0
19.2533 0 -0
19.2592 0 -0
19.265 0 -0
19.2709 0 0
19.2768 0 0
19.2826 0 0
19.2885 0 0
19.2943 0 0
19.3002 0 0
19.3061 0 0
19.3119 0 0
19.3178 0 0
19.3236 0 0
19.3295 0 0
19.3354 0 0
19.3412 0 0
19.3471 0 0
19.3529 0 0
19.3588 0 0
19.3647 0 0
19.3705 0 0
19.3764 -0 0
19.3822 -0 0
19.3881 -0 0
19.394 -0 0
19.3998 -0 0
19.4057 -0 0
19.4115 -0 0
19.4174 -0 0
19.4233 -0 0
19.4291 -0 0
19.435 -0 0
19.4408 -0 0
19.4467 -0 0
19.4526 -0 0
19.4584 -0 0
19.4643 -0 0
19.4702 -0 0
19.476 -0 0
19.4819 -0 -0
19.4877 -0 -0
19.4936 -0 -0
19.4995 -0 -0
19.5053 -0 -0
19.5112 -0 -0
19.517 -0 -0
19.5229 -0 -0
19.5288 -0 -0
19.5346 -0 -0
19.5405 -0 -0
19.5463 -0 -0
19.5522 -0 -0
19.5581 -0 -0
19.5639 -0 -0
19.5698 -0 -0
19.5756 -0 -0
19.5815 -0 -0
19.5874 0 -0
19.5932 0 -0
19.5991 0 -0
19.6049 0 -0
19.6108 0 -0
19.6167 0 -0
19.6225 0 -0
19.6284 0 -0
19.6342 0 -0
19.6401 0 -0
19.646 0 -0
19.6518 0 -0
19.6577 0 -0
19.6635 0 -0
19.6694 0 -0
19.6753 0 -0
19.6811 0 -0
19.687 0 -0
19.6928 0 0
19.6987 0 0
19.7046 0 0
19.7104 0 0
19.7163 0 0
19.7221 0 0
19.728 0 0
19.7339 0 0
19.7397 0 0
19.7456 0 0
19.7514 0 0
19.7573 0 0
19.7632 0 0
19.769 0 0
19.7749 0 0
19.7807 0 0
19.7866 0 0
19.7925 -0 0
19.7983 -0 0
19.8042 -0 0
19.81 -0 0
19.8159 -0 0
19.8218 -0 0
19.8276 -0 0
19.8335 -0 0
19.8393 -0 0
19.8452 -0 0
19.8511 -0 0
19.8569 -0 0
19.8628 -0 0
19.8686 -0 0
19.8745 -0 0
19.8804 -0 0
19.8862 -0 0
19.8921 -0 0
19.8979 -0 -0
19.9038 -0 -0
19.9097 -0 -0
19.9155 -0 -0
19.9214 -0 -0
19.9272 -0 -0
19.9331 -0 -0
19.939 -0 -0
19.9448 -0 -0
19.9507 -0 -0
19.9565 -0 -0
19.9624 -0 -0
19.9683 -0 -0
19.9741 -0 -0
19.98 -0 -0
19.9858 -0 -0
19.9917 -0 -0
19.9976 -0 -0
20.0034 0 -0
20.0093 0 -0
20.0151 0 -0
20.021 0 -0
20.0269 0 -0
20.0327 0 -0
20.0386 0 -0
20.0444 0 -0
20.0503 0 -0
20.0562 0 -0
20.062 0 -0
20.0679 0 -0
20.0737 0 -0
20.0796 0 -0
20.0855 0 -0
20.0913 0 -0
20.0972 0 -0
20.103 0 -0
20.1089 0 0
20.1148 0 0
20.1206 0 0
20.1265 0 0
20.1323 0 0
20.1382 0 0
20.1441 0 0
20.1499 0 0
20.1558 0 0
20.1616 0 0
20.1675 0 0
20.1734 0 0
20.1792 0 0
20.1851 0 0
20.1909 0 0
20.1968 0 0
20.2027 0 0
20.2085 0 0
20.2144 -0 0
20.2202 -0 0
20.2261 -0 0
20.232 -0 0
20.2378 -0 0
20.2437 -0 0
20.2495 -0 0
20.2554 -0 0
20.2613 -0 0
20.2671 -0 0
20.273 -0 0
20.2788 -0 0
20.2847 -0 0
20.2906 -0 0
20.2964 -0 0
20.3023 -0 0
20.3081 -0 0
20.314 -0 0
20.3199 -0 -0
20.3257 -0 -0
20.3316 -0 -0
20.3374 -0 -0
20.3433 -0 -0
20.3492 -0 -0
20.355 -0 -0
20.3609 -0 -0
20.3667 -0 -0
20.3726 -0 -0
20.3785 -0 -0
20.3843 -0 -0
20.3902 -0 -0
20.396 -0 -0
20.4019 -0 -0
20.4078 -0 -0
20.4136 -0 -0
20.4195 -0 -0
20.4253 0 -0
20.4312 0 -0
20.4371 0 -0
20.4429 0 -0
20.4488 0 -0
20.4546 0 -0
20.4605 0 -0
20.4664 0 -0
20.4722 0 -0
20.4781 0 -0
20.4839 0 -0
20.4898 0 -0
20.4957 0 -0
20.5015 0 -0
20.5074 0 -0
20.5132 0 -0
20.5191 0 -0
20.525 0 -0
20.5308 0 0
20.5367 0 0
20.5425 0 0
20.5484 0 0
20.5543 0 0
20.5601 0 0
20.566 0 0
20.5718 0 0
20.5777 0 0
20.5836 0 0
20.5894 0 0
20.5953 0 0
20.6011 0 0
20.607 0 0
20.6129 0 0
20.6187 0 0
20.6246 0 0
20.6304 -0 0
20.6363 -0 0
20.6422 -0 0
20.648 -0 0
20.6539 -0 0
20.6597 -0 0
20.6656 -0 0
20.6715 -0 0
20.6773 -0 0
20.6832 -0 0
20.689 -0 0
20.6949 -0 0
20.7008 -0 0
20.7066 -0 0
20.7125 -0 0
20.7183 -0 0
20.7242 -0 0
20.7301 -0 0
20.7359 -0 -0
20.7418 -0 -0
20.7476 -0 -0
20.7535 -0 -0
20.7594 -0 -0
20.7652 -0 -0
20.7711 -0 -0
20.777 -0 -0
20.7828 -0 -0
20.7887 -0 -0
20.7945 -0 -0
20.8004 -0 -0
20.8063 -0 -0
20.8121 -0 -0
20.818 -0 -0
20.8238 -0 -0
20.8297 -0 -0
20.8356 -0 -0
20.8414 0 -0
20.8473 0 -0
20.8531 0 -0
20.859 0 -0
20.8649 0 -0
20.8707 0 -0
20.8766 0 -0
20.8824 0 -0
20.8883 0 -0
20.8942 0 -0
20.9 0 -0
20.9059 0 -0
20.9117 0 -0
20.9176 0 -0
20.9235 0 -0
20.9293 0 -0
20.9352 0 -0
20.941 0 -0
20.9469 0 0
20.9528 0 0
20.9586 0 0
20.9645 0 0
20.9703 0 0
20.9762 0 0
20.9821 0 0
20.9879 0 0
20.9938 0 0
20.9996 0 0
21.0055 0 0
21.0114 0 0
21.0172 0 0
21.0231 0 0
21.0289 0 0
21.0348 0 0
21.0407 0 0
21.0465 0 0
21.0524 -0 0
21.0582 -0 0
21.0641 -0 0
21.07 -0 0
21.0758 -0 0
21.0817 -0 0
21.0875 -0 0
21.0934 -0 0
21.0993 -0 0
21.1051 -0 0
21.111 -0 0
21.1168 -0 0
21.1227 -0 0
21.1286 -0 0
21.1344 -0 0
21.1403 -0 0
21.1461 -0 0
21.152 -0 0
21.1579 -0 -0
21.1637 -0 -0
21.1696 -0 -0
21.1754 -0 -0
21.1813 -0 -0
21.1872 -0 -0
21.193 -0 -0
21.1989 -0 -0
21.2047 -0 -0
21.2106 -0 -0
21.2165 -0 -0
21.2223 -0 -0
21.2282 -0 -0
21.234 -0 -0
21.2399 -0 -0
21.2458 -0 -0
21.2516 -0 -0
21.2575 -0 -0
21.2633 0 -0
21.2692 0 -0
21.2751 0 -0
21.2809 0 -0
21.2868 0 -0
21.2926 0 -0
21.2985 0 -0
21.3044 0 -0
21.3102 0 -0
21.3161 0 -0
21.3219 0 -0
21.3278 0 -0
21.3337 0 -0
21.3395 0 -0
21.3454 0 -0
21.3512 0 -0
21.3571 0 -0
21.363 0 0
21.3688 0 0
21.3747 0 0
21.3805 0 0
21.3864 0 0
21.3923 0 0
21.3981 0 0
21.404 0 0
21.4098 0 0
21.4157 0 0
21.4216 0 0
21.4274 0 0
21.4333 0 0
21.4391 0 0
21.445 0 0
21.4509 0 0
21.4567 0 0
21.4626 0 0
21.4684 -0 0
21.4743 -0 0
21.4802 -0 0
21.486 -0 0
21.4919 -0 0
21.4977 -0 0
21.5036 -0 0
21.5095 -0 0
21.5153 -0 0
21.5212 -0 0
21.527 -0 0
21.5329 -0 0
21.5388 -0 0
21.5446 -0 0
21.5505 -0 0
21.5563 -0 0
21.5622 -0 0
21.5681 -0 0
21.5739 -0 -0
21.5798 -0 -0
21.5856 -0 -0
21.5915 -0 -0
21.5974 -0 -0
21.6032 -0 -0
21.6091 -0 -0
21.6149 -0 -0
21.6208 -0 -0
21.6267 -0 -0
21.6325 -0 -0
21.6384 -0 -0
21.6442 -0 -0
21.6501 -0 -0
21.656 -0 -0
21.6618 -0 -0
21.6677 -0 -0
21.6735 -0 -0
21.6794 0 -0
21.6853 0 -0
21.6911 0 -0
21.697 0 -0
21.7028 0 -0
21.7087 0 -0
21.7146 0 -0
21.7204 0 -0
21.7263 0 -0
21.7321 0 -0
21.738 0 -0
21.7439 0 -0
21.7497 0 -0
21.7556 0 -0
21.7614 0 -0
21.7673 0 -0
21.7732 0 -0
21.779 0 -0
21.7849 0 0
21.7907 0 0
21.7966 0 0
21.8025 0 0
21.8083 0 0
21.8142 0 0
21.82 0 0
21.8259 0 0
21.8318 0 0
21.8376 0 0
21.8435 0 0
21.8493 0 0
21.8552 0 0
21.8611 0 0
21.8669 0 0
21.8728 0 0
21.8786 0 0
21.8845 0 0
21.8904 -0 0
21.8962 -0 0
21.9021 -0 0
21.9079 -0 0
21.9138 -0 0
21.9197 -0 0
21.9255 -0 0
21.9314 -0 0
21.9372 -0 0
21.9431 -0 0
21.949 -0 0
21.9548 -0 0
21.9607 -0 0
21.9665 -0 0
21.9724 -0 0
21.9783 -0 0
21.9841 -0 0
21.99 -0 0
21.9958 -0 -0
22.0017 -0 -0
22.0076 -0 -0
22.0134 -0 -0
22.0193 -0 -0
22.0251 -0 -0
22.031 -0 -0
22.0369 -0 -0
22.0427 -0 -0
22.0486 -0 -0
22.0545 -0 -0
22.0603 -0 -0
22.0662 -0 -0
22.072 -0 -0
22.0779 -0 -0
22.0838 -0 -0
22.0896 -0 -0
22.0955 -0 -0
22.1013 0 -0
22.1072 0 -0
22.1131 0 -0
22.1189 0 -0
22.1248 0 -0
22.1306 0 -0
22.1365 0 -0
22.1424 0 -0
22.1482 0 -0
22.1541 0 -0
22.1599 0 -0
22.1658 0 -0
22.1717 0 -0
22.1775 0 -0
22.1834 0 -0
22.1892 0 -0
22.1951 0 -0
22.201 0 0
22.2068 0 0
22.2127 0 0
22.2185 0 0
22.2244 0 0
22.2303 0 0
22.2361 0 0
22.242 0 0
22.2478 0 0
22.2537 0 0
22.2596 0 0
22.2654 0 0
22.2713 0 0
22.2771 0 0
22.283 0 0
22.2889 0 0
22.2947 0 0
22.3006 0 0
22.3064 -0 0
22.3123 -0 0
22.3182 -0 0
22.324 -0 0
22.3299 -0 0
22.3357 -0 0
22.3416 -0 0
22.3475 -0 0
22.3533 -0 0
22.3592 -0 0
22.365 -0 0
22.3709 -0 0
22.3768 -0 0
22.3826 -0 0
22.3885 -0 0
22.3943 -0 0
22.4002 -0 0
22.4061 -0 0
22.4119 -0 -0
22.4178 -0 -0
22.4236 -0 -0
22.4295 -0 -0
22.4354 -0 -0
22.4412 -0 -0
22.4471 -0 -0
